path	kind	size_bytes	mtime_utc
outputs/experiments/724_next_action_queue_current_archive_coverage_refresh/run_manifest.json	file	15580	2026-06-05T23:47:23.640795+00:00
outputs/experiments/725_current_archive_coverage_refresh_state_audit/README.md	file	1322	2026-06-05T23:49:31.414511+00:00
outputs/experiments/725_current_archive_coverage_refresh_state_audit/data/current_archive_coverage_refresh_state_audit.json	file	5612	2026-06-05T23:48:45.401966+00:00
outputs/experiments/725_current_archive_coverage_refresh_state_audit/run_manifest.json	file	15784	2026-06-05T23:49:40.239943+00:00
outputs/experiments/726_current_precommit_validation_after_archive_coverage_audit_refresh/README.md	file	822	2026-06-05T23:52:12.192223+00:00
outputs/experiments/726_current_precommit_validation_after_archive_coverage_audit_refresh/data/current_precommit_validation_after_archive_coverage_audit_refresh.json	file	1371	2026-06-05T23:51:27.462867+00:00
outputs/experiments/726_current_precommit_validation_after_archive_coverage_audit_refresh/data/git_diff_check.log	file	0	2026-06-05T23:51:03.892653+00:00
outputs/experiments/726_current_precommit_validation_after_archive_coverage_audit_refresh/data/gpu_snapshot.csv	file	57	2026-06-05T23:51:03.965655+00:00
outputs/experiments/726_current_precommit_validation_after_archive_coverage_audit_refresh/data/memory_snapshot.txt	file	207	2026-06-05T23:51:03.968655+00:00
outputs/experiments/726_current_precommit_validation_after_archive_coverage_audit_refresh/data/pytest_q.log	file	372	2026-06-05T23:50:53.491413+00:00
outputs/experiments/726_current_precommit_validation_after_archive_coverage_audit_refresh/run_manifest.json	file	16404	2026-06-05T23:52:21.442487+00:00
outputs/experiments/727_commit_pr_summary_current_validation_refresh/README.md	file	931	2026-06-05T23:54:11.696949+00:00
outputs/experiments/727_commit_pr_summary_current_validation_refresh/commit_pr_summary_current_validation_refresh.md	file	4723	2026-06-05T23:54:11.696949+00:00
outputs/experiments/727_commit_pr_summary_current_validation_refresh/data/current_commit_inventory.json	file	3552	2026-06-05T23:54:42.294207+00:00
outputs/experiments/727_commit_pr_summary_current_validation_refresh/run_manifest.json	file	15925	2026-06-05T23:54:42.294440+00:00
outputs/experiments/728_next_action_queue_current_validation_refresh/README.md	file	985	2026-06-06T00:21:06.463071+00:00
outputs/experiments/728_next_action_queue_current_validation_refresh/next_action_queue.md	file	4418	2026-06-06T00:21:06.464071+00:00
outputs/experiments/728_next_action_queue_current_validation_refresh/run_manifest.json	file	15883	2026-06-06T00:21:23.613132+00:00
outputs/experiments/729_current_validation_refresh_state_audit/README.md	file	1262	2026-06-06T00:23:32.674113+00:00
outputs/experiments/729_current_validation_refresh_state_audit/data/current_validation_refresh_state_audit.json	file	6196	2026-06-06T00:22:45.984468+00:00
outputs/experiments/729_current_validation_refresh_state_audit/run_manifest.json	file	16061	2026-06-06T00:23:47.839735+00:00
outputs/experiments/730_imrad_manuscript_current_validation_refresh/README.md	file	1448	2026-06-06T00:33:33.848861+00:00
outputs/experiments/730_imrad_manuscript_current_validation_refresh/data/imrad_manuscript_lint_current_validation_refresh.json	file	2700	2026-06-06T00:31:04.853640+00:00
outputs/experiments/730_imrad_manuscript_current_validation_refresh/data/manuscript_balance_audit_current_validation_refresh.json	file	1796	2026-06-06T00:31:04.853724+00:00
outputs/experiments/730_imrad_manuscript_current_validation_refresh/run_manifest.json	file	17244	2026-06-06T00:33:40.844104+00:00
outputs/experiments/731_commit_pr_summary_current_manuscript_validation_refresh/README.md	file	843	2026-06-06T00:36:29.573900+00:00
outputs/experiments/731_commit_pr_summary_current_manuscript_validation_refresh/commit_pr_summary_current_manuscript_validation_refresh.md	file	4710	2026-06-06T00:36:29.574900+00:00
outputs/experiments/731_commit_pr_summary_current_manuscript_validation_refresh/data/current_commit_inventory.json	file	3615	2026-06-06T00:36:47.654180+00:00
outputs/experiments/731_commit_pr_summary_current_manuscript_validation_refresh/run_manifest.json	file	16897	2026-06-06T00:36:47.654328+00:00
outputs/experiments/732_next_action_queue_current_manuscript_validation_refresh/README.md	file	700	2026-06-06T00:39:03.467551+00:00
outputs/experiments/732_next_action_queue_current_manuscript_validation_refresh/next_action_queue.md	file	4484	2026-06-06T00:38:28.403576+00:00
outputs/experiments/732_next_action_queue_current_manuscript_validation_refresh/run_manifest.json	file	16836	2026-06-06T00:39:09.860219+00:00
outputs/experiments/733_current_manuscript_validation_refresh_state_audit/README.md	file	1246	2026-06-06T00:42:27.287035+00:00
outputs/experiments/733_current_manuscript_validation_refresh_state_audit/data/current_manuscript_validation_refresh_state_audit.json	file	2419	2026-06-06T00:42:04.408265+00:00
outputs/experiments/733_current_manuscript_validation_refresh_state_audit/run_manifest.json	file	17334	2026-06-06T00:42:34.358111+00:00
outputs/experiments/734_current_state_archive_coverage_audit_refresh/README.md	file	1679	2026-06-06T00:45:54.555464+00:00
outputs/experiments/734_current_state_archive_coverage_audit_refresh/data/current_state_archive_coverage_audit_refresh.json	file	24900	2026-06-06T00:44:30.550753+00:00
outputs/experiments/734_current_state_archive_coverage_audit_refresh/data/current_state_archive_file_list.txt	file	29881	2026-06-06T00:44:30.118981+00:00
outputs/experiments/734_current_state_archive_coverage_audit_refresh/run_manifest.json	file	16850	2026-06-06T00:46:00.626740+00:00
outputs/experiments/735_commit_pr_summary_current_archive_coverage_refresh/README.md	file	927	2026-06-06T00:48:34.736549+00:00
outputs/experiments/735_commit_pr_summary_current_archive_coverage_refresh/commit_pr_summary_current_archive_coverage_refresh.md	file	4739	2026-06-06T00:48:34.736549+00:00
outputs/experiments/735_commit_pr_summary_current_archive_coverage_refresh/data/current_commit_inventory.json	file	3683	2026-06-06T00:48:41.879903+00:00
outputs/experiments/735_commit_pr_summary_current_archive_coverage_refresh/run_manifest.json	file	17148	2026-06-06T00:48:41.880207+00:00
outputs/experiments/736_next_action_queue_current_archive_coverage_refresh/README.md	file	685	2026-06-06T00:50:50.009495+00:00
outputs/experiments/736_next_action_queue_current_archive_coverage_refresh/next_action_queue.md	file	4452	2026-06-06T00:50:18.019906+00:00
outputs/experiments/736_next_action_queue_current_archive_coverage_refresh/run_manifest.json	file	17141	2026-06-06T00:50:56.368571+00:00
outputs/experiments/737_current_archive_coverage_refresh_state_audit/README.md	file	1215	2026-06-06T00:54:00.229686+00:00
outputs/experiments/737_current_archive_coverage_refresh_state_audit/data/current_archive_coverage_refresh_state_audit.json	file	2455	2026-06-06T00:53:32.881912+00:00
outputs/experiments/737_current_archive_coverage_refresh_state_audit/run_manifest.json	file	17597	2026-06-06T00:54:07.462896+00:00
outputs/experiments/738_post_archive_coverage_audit_resume_checkpoint/README.md	file	1650	2026-06-06T00:56:17.484013+00:00
outputs/experiments/738_post_archive_coverage_audit_resume_checkpoint/data/post_archive_coverage_audit_resume_checkpoint.json	file	2204	2026-06-06T00:56:26.525938+00:00
outputs/experiments/738_post_archive_coverage_audit_resume_checkpoint/run_manifest.json	file	17404	2026-06-06T00:56:26.526082+00:00
outputs/experiments/739_experiment_archive_health_report_current/README.md	file	3702	2026-06-06T01:26:44.642315+00:00
outputs/experiments/739_experiment_archive_health_report_current/data/experiment_archive_health_rows.csv	file	105077	2026-06-06T01:20:22.417141+00:00
outputs/experiments/739_experiment_archive_health_report_current/data/experiment_archive_health_summary.json	file	375270	2026-06-06T01:20:22.418930+00:00
outputs/experiments/739_experiment_archive_health_report_current/figures/FIGURE_NOTES.md	file	793	2026-06-06T01:20:22.593519+00:00
outputs/experiments/739_experiment_archive_health_report_current/figures/artifact_coverage_by_range.png	file	48471	2026-06-06T01:20:22.578138+00:00
outputs/experiments/739_experiment_archive_health_report_current/figures/run_type_mix_by_range.png	file	49829	2026-06-06T01:20:22.492140+00:00
outputs/experiments/739_experiment_archive_health_report_current/run_manifest.json	file	19162	2026-06-06T01:26:53.606297+00:00
outputs/experiments/740_coordinate_optimizer_variable_depth_radius_seed21_target0_txrx50_ringdown025_objectives/README.md	file	4501	2026-06-06T01:39:03.318538+00:00
outputs/experiments/740_coordinate_optimizer_variable_depth_radius_seed21_target0_txrx50_ringdown025_objectives/data/coordinate_confidence_report.csv	file	1281	2026-06-06T01:36:17.254097+00:00
outputs/experiments/740_coordinate_optimizer_variable_depth_radius_seed21_target0_txrx50_ringdown025_objectives/data/coordinate_objective_diagnostics.csv	file	2849	2026-06-06T01:36:17.254178+00:00
outputs/experiments/740_coordinate_optimizer_variable_depth_radius_seed21_target0_txrx50_ringdown025_objectives/data/coordinate_objective_top_candidates.csv	file	30310	2026-06-06T01:36:17.254333+00:00
outputs/experiments/740_coordinate_optimizer_variable_depth_radius_seed21_target0_txrx50_ringdown025_objectives/data/coordinate_state_history.csv	file	271	2026-06-06T01:36:17.254707+00:00
outputs/experiments/740_coordinate_optimizer_variable_depth_radius_seed21_target0_txrx50_ringdown025_objectives/data/coordinate_step_01_target_0_candidates.csv	file	3214	2026-06-06T01:36:17.252577+00:00
outputs/experiments/740_coordinate_optimizer_variable_depth_radius_seed21_target0_txrx50_ringdown025_objectives/data/geometric_wave_propagation_summary.json	file	2250	2026-06-11T00:45:10.433956+00:00
outputs/experiments/740_coordinate_optimizer_variable_depth_radius_seed21_target0_txrx50_ringdown025_objectives/data/multi_rebar_coordinate_optimizer_summary.json	file	180364	2026-06-06T01:36:17.338587+00:00
outputs/experiments/740_coordinate_optimizer_variable_depth_radius_seed21_target0_txrx50_ringdown025_objectives/data/source_pulse_noise_context_summary.json	file	1465	2026-06-10T23:46:36.121501+00:00
outputs/experiments/740_coordinate_optimizer_variable_depth_radius_seed21_target0_txrx50_ringdown025_objectives/data/system_scene_geometry_summary.json	file	2073	2026-06-10T22:34:42.040713+00:00
outputs/experiments/740_coordinate_optimizer_variable_depth_radius_seed21_target0_txrx50_ringdown025_objectives/figures/FIGURE_NOTES.md	file	2472	2026-06-11T00:45:10.434102+00:00
outputs/experiments/740_coordinate_optimizer_variable_depth_radius_seed21_target0_txrx50_ringdown025_objectives/figures/coordinate_confidence_margins.png	file	62425	2026-06-06T01:36:17.320585+00:00
outputs/experiments/740_coordinate_optimizer_variable_depth_radius_seed21_target0_txrx50_ringdown025_objectives/figures/geometric_wave_propagation.gif	file	1155523	2026-06-11T00:45:10.002498+00:00
outputs/experiments/740_coordinate_optimizer_variable_depth_radius_seed21_target0_txrx50_ringdown025_objectives/figures/source_pulse_noise_context.png	file	507124	2026-06-10T23:46:33.869524+00:00
outputs/experiments/740_coordinate_optimizer_variable_depth_radius_seed21_target0_txrx50_ringdown025_objectives/figures/system_scene_geometry.png	file	105431	2026-06-10T22:34:40.812579+00:00
outputs/experiments/740_coordinate_optimizer_variable_depth_radius_seed21_target0_txrx50_ringdown025_objectives/run_manifest.json	file	20550	2026-06-06T01:39:22.956587+00:00
outputs/experiments/741_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50_ringdown025_objectives/README.md	file	4296	2026-06-06T01:53:09.858073+00:00
outputs/experiments/741_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50_ringdown025_objectives/data/coordinate_confidence_report.csv	file	1283	2026-06-06T01:50:52.340369+00:00
outputs/experiments/741_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50_ringdown025_objectives/data/coordinate_objective_diagnostics.csv	file	2853	2026-06-06T01:50:52.340447+00:00
outputs/experiments/741_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50_ringdown025_objectives/data/coordinate_objective_top_candidates.csv	file	25373	2026-06-06T01:50:52.340597+00:00
outputs/experiments/741_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50_ringdown025_objectives/data/coordinate_state_history.csv	file	271	2026-06-06T01:50:52.340914+00:00
outputs/experiments/741_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50_ringdown025_objectives/data/coordinate_step_01_target_2_candidates.csv	file	2732	2026-06-06T01:50:52.339674+00:00
outputs/experiments/741_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50_ringdown025_objectives/data/geometric_wave_propagation_summary.json	file	2223	2026-06-11T00:45:06.613613+00:00
outputs/experiments/741_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50_ringdown025_objectives/data/multi_rebar_coordinate_optimizer_summary.json	file	153655	2026-06-06T01:50:52.424198+00:00
outputs/experiments/741_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50_ringdown025_objectives/data/source_pulse_noise_context_summary.json	file	1465	2026-06-10T23:46:33.650841+00:00
outputs/experiments/741_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50_ringdown025_objectives/data/system_scene_geometry_summary.json	file	2073	2026-06-10T22:34:40.707981+00:00
outputs/experiments/741_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50_ringdown025_objectives/figures/FIGURE_NOTES.md	file	2472	2026-06-11T00:45:06.613756+00:00
outputs/experiments/741_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50_ringdown025_objectives/figures/coordinate_confidence_margins.png	file	62484	2026-06-06T01:50:52.405197+00:00
outputs/experiments/741_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50_ringdown025_objectives/figures/geometric_wave_propagation.gif	file	1184731	2026-06-11T00:45:06.184459+00:00
outputs/experiments/741_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50_ringdown025_objectives/figures/source_pulse_noise_context.png	file	506926	2026-06-10T23:46:31.335524+00:00
outputs/experiments/741_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50_ringdown025_objectives/figures/system_scene_geometry.png	file	107148	2026-06-10T22:34:39.483575+00:00
outputs/experiments/741_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50_ringdown025_objectives/run_manifest.json	file	20688	2026-06-06T01:53:30.728187+00:00
outputs/experiments/742_coordinate_optimizer_variable_depth_radius_seed21_target1_txrx50_ringdown025_objectives/README.md	file	4310	2026-06-06T02:12:39.479151+00:00
outputs/experiments/742_coordinate_optimizer_variable_depth_radius_seed21_target1_txrx50_ringdown025_objectives/data/coordinate_confidence_report.csv	file	1287	2026-06-06T02:10:15.300154+00:00
outputs/experiments/742_coordinate_optimizer_variable_depth_radius_seed21_target1_txrx50_ringdown025_objectives/data/coordinate_objective_diagnostics.csv	file	2857	2026-06-06T02:10:15.300227+00:00
